AccidentUID;AccidentType;AccidentType_de;AccidentType_fr;AccidentType_it;AccidentType_en;AccidentSeverityCategory;AccidentSeverityCategory_de;AccidentSeverityCategory_fr;AccidentSeverityCategory_it;AccidentSeverityCategory_en;AccidentInvolvingPedestrian;AccidentInvolvingBicycle;AccidentInvolvingMotorcycle;RoadType;RoadType_de;RoadType_fr;RoadType_it;RoadType_en;AccidentLocation_CHLV95_E;AccidentLocation_CHLV95_N;Location;CantonCode;MunicipalityCode;MunicipalityName;AccidentYear;AccidentMonth;Month_Year;AccidentMonth_de;AccidentMonth_fr;AccidentMonth_it;AccidentMonth_en;AccidentWeekDay;AccidentWeekDay_de;AccidentWeekDay_fr;AccidentWeekDay_it;AccidentWeekDay_en;AccidentHour;AccidentHour_text
CED793DD57730100E0430A839427C0F1;at1;Überholunfall oder Fahrstreifenwechsel;accident lors d'un dépassement ou lors d'un changement de voie de circulation;Incidente di sorpasso o al cambiamento di corsia;Accident when overtaking or changing lanes;as2;Unfall mit Schwerverletzten;accident avec blessés graves;Incidente con feriti gravi;Accident with severe injuries;false;false;false;rt430;Autobahn;autoroute;Autostrada;Motorway;2742149;1253501;47.416963156171896,9.322436742823909;SG;3203;St. Gallen;2012;10;2012-10;Oktober;octobre;Ottobre;01-10-01;aw406;Samstag;samedi;Sabato;01-01-06;17;17h-18h
D2ADCBD023C50040E0430A8394275075;at7;Parkierunfall;accident en parquant;Incidente nel parcheggiare;Accident when parking;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2746854;1254467;47.42461588084946,9.385081516084348;SG;3203;St. Gallen;2012;10;2012-10;Oktober;octobre;Ottobre;01-10-01;aw407;Sonntag;dimanche;Domenica;01-01-07;18;18h-19h
CFB41979D8C1022CE0430A839427E910;at4;Einbiegeunfall;accident en s'engageant sur une route;Incidente nell’immettersi in una strada;Accident when turning-into main road;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;true;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2742878;1252667;47.409306391364645,9.33182729063469;SG;3203;St. Gallen;2012;10;2012-10;Oktober;octobre;Ottobre;01-10-01;aw401;Montag;lundi;Lunedí;;06;06h-07h
74A2B5E07D3C01BCE0530A839427C04B;at3;Abbiegeunfall;accident en quittant une route;Incidente nello svoltare;Accident when turning left or right;as2;Unfall mit Schwerverletzten;accident avec blessés graves;Incidente con feriti gravi;Accident with severe injuries;false;true;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2748336;1255876;47.436952194411404,9.405184357968729;SG;3203;St. Gallen;2018;7;2018-07;Juli;juillet;Luglio;01-07-01;aw403;Mittwoch;mercredi;Mercoledì;01-01-03;17;17h-18h
1E0C2E3F66CC021AE0530A839427060D;at4;Einbiegeunfall;accident en s'engageant sur une route;Incidente nell’immettersi in una strada;Accident when turning-into main road;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2746973;1254498;47.4248680470237,9.386668337450907;SG;3203;St. Gallen;2015;7;2015-07;Juli;juillet;Luglio;01-07-01;aw401;Montag;lundi;Lunedí;;07;07h-08h
8E9004992A737549E05328B9D80ACEB4;at0;Schleuder- oder Selbstunfall;dérapage ou perte de maîtrise;Incidente di sbandamento o per colpa propria;Accident with skidding or self-accident;as2;Unfall mit Schwerverletzten;accident avec blessés graves;Incidente con feriti gravi;Accident with severe injuries;false;true;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2745435;1253486;47.41611043192533,9.365961800969965;SG;3203;St. Gallen;2019;5;2019-05;Mai;mai;Maggio;01-05-01;aw401;Montag;lundi;Lunedí;;18;18h-19h
76AF8403EEDB0188E0530A839427350A;at9;Tierunfall;accident impliquant des animaux;Incidente con animali;Accident involving animal(s);as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;true;rt433;Nebenstrasse;route secondaire;Strada secondaria;Minor road;2746592;1256523;47.443160435013404,9.382285357304555;SG;3203;St. Gallen;2018;8;2018-08;August;août;Agosto;01-08-01;aw403;Mittwoch;mercredi;Mercoledì;01-01-03;04;04h-05h
742953F0FE9B0116E0530A8394271965;at1;Überholunfall oder Fahrstreifenwechsel;accident lors d'un dépassement ou lors d'un changement de voie de circulation;Incidente di sorpasso o al cambiamento di corsia;Accident when overtaking or changing lanes;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt430;Autobahn;autoroute;Autostrada;Motorway;2741478;1253069;47.413223370506586,9.313411005820214;SG;3203;St. Gallen;2018;8;2018-08;August;août;Agosto;01-08-01;aw404;Donnerstag;jeudi;Giovedì;01-01-04;07;07h-08h
CFA0070B5DA90208E0430A83942737A7;at8;Fussgängerunfall;accident impliquant des piétons;Incidente con pedoni;Accident involving pedestrian(s);as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;true;false;false;rt433;Nebenstrasse;route secondaire;Strada secondaria;Minor road;2745772;1254271;47.42309412471526,9.370682155890162;SG;3203;St. Gallen;2012;10;2012-10;Oktober;octobre;Ottobre;01-10-01;aw401;Montag;lundi;Lunedí;;16;16h-17h
1DA50E8858BC0104E0530A839427CFEF;at3;Abbiegeunfall;accident en quittant une route;Incidente nello svoltare;Accident when turning left or right;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2747747;1257276;47.449672458483235,9.397842428900331;SG;3203;St. Gallen;2015;7;2015-07;Juli;juillet;Luglio;01-07-01;aw406;Samstag;samedi;Sabato;01-01-06;14;14h-15h
5A182B49A57F0166E0530A839427B8AD;at3;Abbiegeunfall;accident en quittant une route;Incidente nello svoltare;Accident when turning left or right;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;true;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2743226;1252742;47.40990513319304,9.336460695007727;SG;3203;St. Gallen;2017;9;2017-09;September;septembre;Settembre;01-09-01;aw404;Donnerstag;jeudi;Giovedì;01-01-04;17;17h-18h
CF75A70784400120E0430A839427B49B;at5;Überqueren der Fahrbahn;accident en traversant une route;Incidente nell'attraversare la carreggiata;Accident when crossing the lane(s);as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt433;Nebenstrasse;route secondaire;Strada secondaria;Minor road;2747832;1255237;47.431320208631206,9.398293801046457;SG;3203;St. Gallen;2012;10;2012-10;Oktober;octobre;Ottobre;01-10-01;aw402;Dienstag;mardi;Martedì;01-01-02;21;21h-22h
751B9B58FF180176E0530A83942799DF;at2;Auffahrunfall;accident par tamponnement;Incidente di tamponamento;Accident with rear-end collision;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt430;Autobahn;autoroute;Autostrada;Motorway;2746842;1255391;47.432926538640814,9.38522637092652;SG;3203;St. Gallen;2018;8;2018-08;August;août;Agosto;01-08-01;aw406;Samstag;samedi;Sabato;01-01-06;17;17h-18h
35504E4080040118E0530A839427A904;at1;Überholunfall oder Fahrstreifenwechsel;accident lors d'un dépassement ou lors d'un changement de voie de circulation;Incidente di sorpasso o al cambiamento di corsia;Accident when overtaking or changing lanes;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;true;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2745979;1254664;47.426581849449114,9.373553065384453;SG;3203;St. Gallen;2016;5;2016-05;Mai;mai;Maggio;01-05-01;aw401;Montag;lundi;Lunedí;;19;19h-20h
D37897DF16BB0268E0430A839427B25A;at0;Schleuder- oder Selbstunfall;dérapage ou perte de maîtrise;Incidente di sbandamento o per colpa propria;Accident with skidding or self-accident;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2740270;1251371;47.398214102110536,9.296876405921891;SG;3203;St. Gallen;2012;11;2012-11;November;novembre;Novembre;01-11-01;aw405;Freitag;vendredi;Venerdì;01-01-05;12;12h-13h
207B8F0959C401A8E0530A8394275836;at4;Einbiegeunfall;accident en s'engageant sur une route;Incidente nell’immettersi in una strada;Accident when turning-into main road;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2742801;1252641;47.40908931910933,9.330799092054283;SG;3203;St. Gallen;2015;7;2015-07;Juli;juillet;Luglio;01-07-01;aw404;Donnerstag;jeudi;Giovedì;01-01-04;18;18h-19h
1DCE20A957180058E0530A839427418B;at0;Schleuder- oder Selbstunfall;dérapage ou perte de maîtrise;Incidente di sbandamento o per colpa propria;Accident with skidding or self-accident;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2748719;1256238;47.44012055728225,9.410380431501224;SG;3203;St. Gallen;2015;7;2015-07;Juli;juillet;Luglio;01-07-01;aw404;Donnerstag;jeudi;Giovedì;01-01-04;19;19h-20h
3551C986E5800030E0530A83942781CE;at8;Fussgängerunfall;accident impliquant des piétons;Incidente con pedoni;Accident involving pedestrian(s);as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;true;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2745396;1253651;47.41760263075802,9.365498871540673;SG;3203;St. Gallen;2016;5;2016-05;Mai;mai;Maggio;01-05-01;aw404;Donnerstag;jeudi;Giovedì;01-01-04;14;14h-15h
5A355ACC97CB0190E0530A8394273D30;at8;Fussgängerunfall;accident impliquant des piétons;Incidente con pedoni;Accident involving pedestrian(s);as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;true;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2746517;1254648;47.426318427423794,9.380676005381263;SG;3203;St. Gallen;2017;9;2017-09;September;septembre;Settembre;01-09-01;aw402;Dienstag;mardi;Martedì;01-01-02;15;15h-16h
74B6535E5521010EE0530A8394271CE4;at2;Auffahrunfall;accident par tamponnement;Incidente di tamponamento;Accident with rear-end collision;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2740688;1252426;47.40761108801905,9.302743899515534;SG;3203;St. Gallen;2018;8;2018-08;August;août;Agosto;01-08-01;aw406;Samstag;samedi;Sabato;01-01-06;13;13h-14h
35504E4084B20118E0530A839427A904;at6;Frontalkollision;collision frontale;Collisione frontale;Accident with head-on collision;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;true;false;rt433;Nebenstrasse;route secondaire;Strada secondaria;Minor road;2746429;1254245;47.42271450016976,9.379377935813308;SG;3203;St. Gallen;2016;5;2016-05;Mai;mai;Maggio;01-05-01;aw405;Freitag;vendredi;Venerdì;01-01-05;08;08h-09h
5BAA449BAD5F027AE0530A83942776F7;at2;Auffahrunfall;accident par tamponnement;Incidente di tamponamento;Accident with rear-end collision;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;true;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2742808;1252628;47.40897091072045,9.330887654722142;SG;3203;St. Gallen;2017;9;2017-09;September;septembre;Settembre;01-09-01;aw404;Donnerstag;jeudi;Giovedì;01-01-04;13;13h-14h
77ED8D76DFA40188E0530A839427FA0F;at2;Auffahrunfall;accident par tamponnement;Incidente di tamponamento;Accident with rear-end collision;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt433;Nebenstrasse;route secondaire;Strada secondaria;Minor road;2741392;1253206;47.414473693559245,9.312315170289523;SG;3203;St. Gallen;2018;8;2018-08;August;août;Agosto;01-08-01;aw406;Samstag;samedi;Sabato;01-01-06;16;16h-17h
371C6DBF3CAC0078E0530A8394276F5D;at2;Auffahrunfall;accident par tamponnement;Incidente di tamponamento;Accident with rear-end collision;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;true;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2748359;1255858;47.436785166395794,9.405483169662311;SG;3203;St. Gallen;2016;6;2016-06;Juni;juin;Giugno;01-06-01;aw404;Donnerstag;jeudi;Giovedì;01-01-04;15;15h-16h
37E961B863720106E0530A839427AC1E;at4;Einbiegeunfall;accident en s'engageant sur une route;Incidente nell’immettersi in una strada;Accident when turning-into main road;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;true;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2744859;1253293;47.414502101799904,9.35826900542252;SG;3203;St. Gallen;2016;6;2016-06;Juni;juin;Giugno;01-06-01;aw404;Donnerstag;jeudi;Giovedì;01-01-04;17;17h-18h
239DBB86F86B01D2E0530A839427BB6E;at8;Fussgängerunfall;accident impliquant des piétons;Incidente con pedoni;Accident involving pedestrian(s);as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;true;false;false;rt433;Nebenstrasse;route secondaire;Strada secondaria;Minor road;2745744;1254254;47.42294747249856,9.370305648012941;SG;3203;St. Gallen;2015;8;2015-08;August;août;Agosto;01-08-01;aw401;Montag;lundi;Lunedí;;17;17h-18h
5DEF6CF1B17001BCE0530A8394274B75;at2;Auffahrunfall;accident par tamponnement;Incidente di tamponamento;Accident with rear-end collision;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt430;Autobahn;autoroute;Autostrada;Motorway;2745107;1254448;47.424832560148495,9.361929320418072;SG;3203;St. Gallen;2017;9;2017-09;September;septembre;Settembre;01-09-01;aw405;Freitag;vendredi;Venerdì;01-01-05;18;18h-19h
5C47626770FF01EAE0530A83942794DB;at5;Überqueren der Fahrbahn;accident en traversant une route;Incidente nell'attraversare la carreggiata;Accident when crossing the lane(s);as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2740654;1252437;47.407717260858554,9.302297030617343;SG;3203;St. Gallen;2017;10;2017-10;Oktober;octobre;Ottobre;01-10-01;aw401;Montag;lundi;Lunedí;;19;19h-20h
76B10A926D5B01E8E0530A83942764B1;at5;Überqueren der Fahrbahn;accident en traversant une route;Incidente nell'attraversare la carreggiata;Accident when crossing the lane(s);as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;true;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2749301;1256079;47.438559142002305,9.418040283473717;SG;3203;St. Gallen;2018;8;2018-08;August;août;Agosto;01-08-01;aw405;Freitag;vendredi;Venerdì;01-01-05;20;20h-21h
D0BC302A624D0138E0430A839427EEA3;at2;Auffahrunfall;accident par tamponnement;Incidente di tamponamento;Accident with rear-end collision;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2741384;1253110;47.41361222137701,9.312178819392495;SG;3203;St. Gallen;2012;11;2012-11;November;novembre;Novembre;01-11-01;aw401;Montag;lundi;Lunedí;;12;12h-13h
D2F333991D3401C8E0430A839427B089;at2;Auffahrunfall;accident par tamponnement;Incidente di tamponamento;Accident with rear-end collision;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;true;rt433;Nebenstrasse;route secondaire;Strada secondaria;Minor road;2749185;1256649;47.44371043488669,9.41669353765259;SG;3203;St. Gallen;2012;11;2012-11;November;novembre;Novembre;01-11-01;aw401;Montag;lundi;Lunedí;;15;15h-16h
D365E0A09FCD004AE0430A8394274D13;at4;Einbiegeunfall;accident en s'engageant sur une route;Incidente nell’immettersi in una strada;Accident when turning-into main road;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2742802;1252641;47.40908910218698,9.330812337330253;SG;3203;St. Gallen;2012;11;2012-11;November;novembre;Novembre;01-11-01;aw401;Montag;lundi;Lunedí;;20;20h-21h
D30111B8870B00BAE0430A8394275086;at8;Fussgängerunfall;accident impliquant des piétons;Incidente con pedoni;Accident involving pedestrian(s);as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;true;false;false;rt433;Nebenstrasse;route secondaire;Strada secondaria;Minor road;2747651;1255655;47.435119200516276,9.396033686801553;SG;3203;St. Gallen;2012;11;2012-11;November;novembre;Novembre;01-11-01;aw403;Mittwoch;mercredi;Mercoledì;01-01-03;16;16h-17h
20C887783CD101CEE0530A8394272ED6;at0;Schleuder- oder Selbstunfall;dérapage ou perte de maîtrise;Incidente di sbandamento o per colpa propria;Accident with skidding or self-accident;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;true;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2744591;1253465;47.4161075549648,9.354774600759697;SG;3203;St. Gallen;2015;8;2015-08;August;août;Agosto;01-08-01;aw403;Mittwoch;mercredi;Mercoledì;01-01-03;20;20h-21h
37EB45441EAD0218E0530A839427D7A8;at2;Auffahrunfall;accident par tamponnement;Incidente di tamponamento;Accident with rear-end collision;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2745548;1254295;47.423359494507885,9.367722288419179;SG;3203;St. Gallen;2016;6;2016-06;Juni;juin;Giugno;01-06-01;aw403;Mittwoch;mercredi;Mercoledì;01-01-03;12;12h-13h
77280FB1E00A0110E0530A8394277C99;at2;Auffahrunfall;accident par tamponnement;Incidente di tamponamento;Accident with rear-end collision;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;true;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2749178;1256819;47.44524052335511,9.416657587773763;SG;3203;St. Gallen;2018;9;2018-09;September;septembre;Settembre;01-09-01;aw401;Montag;lundi;Lunedí;;17;17h-18h
7A72BB98B508F8B9E05328B9D80A5B0F;at2;Auffahrunfall;accident par tamponnement;Incidente di tamponamento;Accident with rear-end collision;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt430;Autobahn;autoroute;Autostrada;Motorway;2741793;1253312;47.41534054020661,9.317660724651192;SG;3203;St. Gallen;2018;9;2018-09;September;septembre;Settembre;01-09-01;aw405;Freitag;vendredi;Venerdì;01-01-05;17;17h-18h
36F72F664EF401BCE0530A839427BACF;at0;Schleuder- oder Selbstunfall;dérapage ou perte de maîtrise;Incidente di sbandamento o per colpa propria;Accident with skidding or self-accident;as2;Unfall mit Schwerverletzten;accident avec blessés graves;Incidente con feriti gravi;Accident with severe injuries;false;false;true;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2746830;1255161;47.430861214814215,9.384991724776919;SG;3203;St. Gallen;2016;6;2016-06;Juni;juin;Giugno;01-06-01;aw403;Mittwoch;mercredi;Mercoledì;01-01-03;17;17h-18h
21926FFD85D3012AE0530A83942781B1;at2;Auffahrunfall;accident par tamponnement;Incidente di tamponamento;Accident with rear-end collision;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2742563;1252498;47.40785511301751,9.327601095752721;SG;3203;St. Gallen;2015;9;2015-09;September;septembre;Settembre;01-09-01;aw404;Donnerstag;jeudi;Giovedì;01-01-04;15;15h-16h
61EF7C443225014CE0530A839427A329;at0;Schleuder- oder Selbstunfall;dérapage ou perte de maîtrise;Incidente di sbandamento o per colpa propria;Accident with skidding or self-accident;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;true;false;false;rt433;Nebenstrasse;route secondaire;Strada secondaria;Minor road;2746665;1254316;47.42330033548405,9.38252788434496;SG;3203;St. Gallen;2017;10;2017-10;Oktober;octobre;Ottobre;01-10-01;aw406;Samstag;samedi;Sabato;01-01-06;13;13h-14h
36F626A1932301D0E0530A8394278C40;at2;Auffahrunfall;accident par tamponnement;Incidente di tamponamento;Accident with rear-end collision;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2747287;1256156;47.43970541136865,9.391375438484623;SG;3203;St. Gallen;2016;6;2016-06;Juni;juin;Giugno;01-06-01;aw402;Dienstag;mardi;Martedì;01-01-02;09;09h-10h
D2DCCA52C5880006E0430A8394278516;at8;Fussgängerunfall;accident impliquant des piétons;Incidente con pedoni;Accident involving pedestrian(s);as2;Unfall mit Schwerverletzten;accident avec blessés graves;Incidente con feriti gravi;Accident with severe injuries;true;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2748165;1255953;47.43768304978757,9.402943837927138;SG;3203;St. Gallen;2012;12;2012-12;Dezember;décembre;Dicembre;01-12-01;aw404;Donnerstag;jeudi;Giovedì;01-01-04;20;20h-21h
7AC296B7BD4053E0E05328B9D80A1F0C;at1;Überholunfall oder Fahrstreifenwechsel;accident lors d'un dépassement ou lors d'un changement de voie de circulation;Incidente di sorpasso o al cambiamento di corsia;Accident when overtaking or changing lanes;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;true;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2744451;1253756;47.41875480433237,9.35301412204078;SG;3203;St. Gallen;2018;9;2018-09;September;septembre;Settembre;01-09-01;aw406;Samstag;samedi;Sabato;01-01-06;18;18h-19h
773E29F4233F0186E0530A83942764E9;at2;Auffahrunfall;accident par tamponnement;Incidente di tamponamento;Accident with rear-end collision;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt430;Autobahn;autoroute;Autostrada;Motorway;2745178;1254084;47.42154403180966,9.36275169028418;SG;3203;St. Gallen;2018;9;2018-09;September;septembre;Settembre;01-09-01;aw401;Montag;lundi;Lunedí;;17;17h-18h
21E63DA86E040108E0530A8394273E03;at0;Schleuder- oder Selbstunfall;dérapage ou perte de maîtrise;Incidente di sbandamento o per colpa propria;Accident with skidding or self-accident;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;true;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2748067;1255600;47.4345311995676,9.401528053153717;SG;3203;St. Gallen;2015;9;2015-09;September;septembre;Settembre;01-09-01;aw403;Mittwoch;mercredi;Mercoledì;01-01-03;16;16h-17h
53B8571BBB4A009CE0530A8394273AEA;at8;Fussgängerunfall;accident impliquant des piétons;Incidente con pedoni;Accident involving pedestrian(s);as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;true;false;false;rt433;Nebenstrasse;route secondaire;Strada secondaria;Minor road;2745449;1254163;47.42219451771455,9.366367684737762;SG;3203;St. Gallen;2017;6;2017-06;Juni;juin;Giugno;01-06-01;aw407;Sonntag;dimanche;Domenica;01-01-07;21;21h-22h
550D89D2D3AE000EE0530A8394273403;at8;Fussgängerunfall;accident impliquant des piétons;Incidente con pedoni;Accident involving pedestrian(s);as2;Unfall mit Schwerverletzten;accident avec blessés graves;Incidente con feriti gravi;Accident with severe injuries;true;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2745619;1254105;47.42163542541225,9.368601000936788;SG;3203;St. Gallen;2017;6;2017-06;Juni;juin;Giugno;01-06-01;aw405;Freitag;vendredi;Venerdì;01-01-05;15;15h-16h
7AC848C68BC8BEECE05328B9D80A836C;at0;Schleuder- oder Selbstunfall;dérapage ou perte de maîtrise;Incidente di sbandamento o per colpa propria;Accident with skidding or self-accident;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt439;andere;autre;Altro;Other;2746385;1254753;47.42729189371501,9.378961506791212;SG;3203;St. Gallen;2018;9;2018-09;September;septembre;Settembre;01-09-01;aw404;Donnerstag;jeudi;Giovedì;01-01-04;21;21h-22h
7A73BDFF613FBB87E05328B9D80A5C24;at0;Schleuder- oder Selbstunfall;dérapage ou perte de maîtrise;Incidente di sbandamento o per colpa propria;Accident with skidding or self-accident;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt430;Autobahn;autoroute;Autostrada;Motorway;2747511;1255587;47.434539194827266,9.39415601037048;SG;3203;St. Gallen;2018;10;2018-10;Oktober;octobre;Ottobre;01-10-01;aw403;Mittwoch;mercredi;Mercoledì;01-01-03;05;05h-06h
3929DD62EC3D0066E0530A839427F062;at3;Abbiegeunfall;accident en quittant une route;Incidente nello svoltare;Accident when turning left or right;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2745456;1253877;47.4196214312386,9.366367292780273;SG;3203;St. Gallen;2016;7;2016-07;Juli;juillet;Luglio;01-07-01;aw405;Freitag;vendredi;Venerdì;01-01-05;16;16h-17h
62083CA4428100FEE0530A8394270604;at2;Auffahrunfall;accident par tamponnement;Incidente di tamponamento;Accident with rear-end collision;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2745712;1253841;47.419241115544146,9.369746970345421;SG;3203;St. Gallen;2017;11;2017-11;November;novembre;Novembre;01-11-01;aw404;Donnerstag;jeudi;Giovedì;01-01-04;19;19h-20h
24420464F25C00ACE0530A839427A297;at2;Auffahrunfall;accident par tamponnement;Incidente di tamponamento;Accident with rear-end collision;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2749565;1256319;47.440657065328665,9.4216192890516;SG;3203;St. Gallen;2015;10;2015-10;Oktober;octobre;Ottobre;01-10-01;aw404;Donnerstag;jeudi;Giovedì;01-01-04;17;17h-18h
55C66E972E1E01F6E0530A83942746EF;at6;Frontalkollision;collision frontale;Collisione frontale;Accident with head-on collision;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;true;false;rt433;Nebenstrasse;route secondaire;Strada secondaria;Minor road;2744879;1254524;47.42556613925222,9.358933184483995;SG;3203;St. Gallen;2017;7;2017-07;Juli;juillet;Luglio;01-07-01;aw404;Donnerstag;jeudi;Giovedì;01-01-04;13;13h-14h
